Statistics	R_squared_coefficient
Normalized-Vectors *Kulczynski1	0.83041284549728
Manhattan *N2r^2	0.830402978434051
Intersection *N2rrc	0.830171111005568
Kulczynski2 *N2r^2	0.830169414169835
Normalized-Vectors *Canberra	0.830038581651388
Intersection *Pearson-Coeff^2	0.830025736225114
Intersection *D2z^2	0.830025736225113
Kulczynski1 *D2z^2	0.830025388484084
Kulczynski1 *Pearson-Coeff^2	0.83002538848407
Kulczynski2 *N2r	0.829973676988014
Harmonic-Mean^2 *N2r^2	0.829972455615141
Harmonic-Mean *Normalized-Vectors^2	0.829915833165418
Jensen-Shannon *Normalized-Vectors^2	0.829797360027777
Chi-Squared *Intersection	0.829762930821862
Jensen-Shannon^2 *N2r^2	0.829754844636259
Pearson-Coeff *Canberra	0.829748449025606
D2z *Canberra	0.829748449025599
Manhattan *N2r	0.829733525105902
Jefferey-Div *Normalized-Vectors^2	0.829653129285543
Intersection *Spearman	0.829629255152967
Normalized-Vectors^2 *Pearson-Coeff^2	0.829601556528621
Normalized-Vectors^2 *D2z^2	0.82960155652862
Canberra *Pearson-Coeff^2	0.829449858247068
Canberra *D2z^2	0.829449858247066
Jefferey-Div^2 *N2r^2	0.829448641717354
Intersection *N2rrc^2	0.829396360639761
K-Div *Normalized-Vectors^2	0.829393203501112
N2r *Chi-Squared^2	0.829356836337907
Intersection *Normalized-Vectors^2	0.829345266681512
Chi-Squared^2 *N2rrc^2	0.829206230097055
Squared-Chord *Pearson-Coeff^2	0.829175703726734
Squared-Chord *D2z^2	0.829175703726718
Intersection *N2rc	0.829154013994062
Canberra *Normalized-Vectors^2	0.829096916651108
Pearson-Coeff *Kulczynski2	0.829037956328246
D2z *Kulczynski2	0.82903795632823
D2z *Kulczynski1	0.829007802134566
Pearson-Coeff *Kulczynski1	0.829007802134554
K-Div^2 *N2r^2	0.829006534294019
N2r *Harmonic-Mean^2	0.828963263444355
Normalized-Vectors *Kulczynski2	0.82896249212088
Jefferey-Div *Intersection	0.828948501546872
Kulczynski1 *N2r^2	0.828846442490566
Lengthd *D2-star	0.828822666218749
Intersection *Jensen-Shannon	0.828801147887433
Spearman *Normalized-Vectors^2	0.828763289326896
Kulczynski1^2 *N2r^2	0.828731146161414
Squared-Chord *Kulczynski2	0.828719125976901
Canberra *N2rrc	0.828713280522382
Canberra *N2rrc^2	0.828690018169459
Normalized-Vectors *Normalized-Vectors^2	0.828676662365368
Harmonic-Mean *Intersection	0.828664406422033
N2r *Jensen-Shannon^2	0.828599923622267
Kulczynski2 *Pearson-Coeff^2	0.828576039207545
Kulczynski2 *D2z^2	0.828576039207539
Manhattan *N2rrc	0.828521468352422
Manhattan *N2rrc^2	0.82844160326638
N2rrc *Chi-Squared^2	0.82841875239915
Harmonic-Mean^2 *N2rrc^2	0.828385808702409
Jefferey-Div^2 *Pearson-Coeff^2	0.828361413531341
Jefferey-Div^2 *D2z^2	0.828361413531326
K-Div *Intersection	0.828356248334918
Kulczynski2 *N2rrc	0.828339181324953
D2z *Harmonic-Mean^2	0.828336347864119
Pearson-Coeff *Harmonic-Mean^2	0.828336347864099
Normalized-Vectors *Harmonic-Mean^2	0.828330585846232
Normalized-Vectors *Jensen-Shannon^2	0.828320328101804
Chi-Squared *Pearson-Coeff	0.828288210255545
Chi-Squared *D2z	0.828288210255538
Intersection *N2rc^2	0.828286947253931
Normalized-Vectors *Jefferey-Div^2	0.828271822394296
N2r *Kulczynski1^2	0.828227442467015
D2z^2 *Jensen-Shannon^2	0.828215340711639
Pearson-Coeff^2 *Jensen-Shannon^2	0.828215340711634
Pearson-Coeff *Jensen-Shannon^2	0.828215335145287
D2z *Jensen-Shannon^2	0.828215335145287
Pearson-Coeff^2 *D2z^2	0.82816117317926
Jensen-Shannon^2 *N2rrc^2	0.828140589874382
N2r *Jefferey-Div^2	0.828126490156665
Kulczynski1 *N2r	0.828109485765718
Pearson-Coeff *Chi-Squared^2	0.828077066866976
D2z *Chi-Squared^2	0.828077066866961
Harmonic-Mean *Pearson-Coeff^2	0.82806831849044
Harmonic-Mean *D2z^2	0.828068318490419
Kulczynski2 *AFd^2	0.828057172396114
AFd *Kulczynski2	0.828054473981485
Harmonic-Mean^2 *Pearson-Coeff^2	0.828052791811896
Harmonic-Mean^2 *D2z^2	0.828052791811893
Kulczynski2	0.828051772039303
Intersection *SimMM	0.828050963465839
Pearson-Coeff *Jefferey-Div^2	0.828032820609011
D2z *Jefferey-Div^2	0.828032820609
Kulczynski2 *N2rrc^2	0.828025096558785
Chi-Squared *Kulczynski2	0.828021985844536
Normalized-Vectors *Squared-Chord	0.827907302964686
Squared-Chord^2 *N2r^2	0.827872461223124
Normalized-Vectors^2 *Jefferey-Div^2	0.827871673577469
N2rrc *Harmonic-Mean^2	0.827863222916131
Spearman *Kulczynski2	0.827850727565735
Canberra *AFd^2	0.827850192837152
AFd *Canberra	0.827847185482165
Canberra	0.827844174404255
Kulczynski2 *Normalized-Vectors^2	0.827837656293547
Normalized-Vectors *Chi-Squared^2	0.827810838685588
Jefferey-Div^2 *N2rrc^2	0.827799987778736
Jensen-Shannon *D2z^2	0.827797057311844
Jensen-Shannon *Pearson-Coeff^2	0.827797057311129
Manhattan *N2rc	0.827745230696608
Manhattan *D2z	0.827724774190874
Manhattan *Pearson-Coeff	0.827724774190861
N2r *K-Div^2	0.827707372070767
N2rc *Chi-Squared^2	0.827700076907928
K-Div^2 *D2z^2	0.827657128652255
K-Div^2 *Pearson-Coeff^2	0.827657128652253
Normalized-Vectors^2 *Jensen-Shannon^2	0.827587168211186
Normalized-Vectors *Harmonic-Mean	0.82757786586839
Normalized-Vectors *K-Div^2	0.827565442399118
Normalized-Vectors^2 *N2r^2	0.827563182813714
Kulczynski2 *N2rc	0.827506913179124
Canberra *N2rc	0.827490708882263
Chi-Squared^2 *D2z^2	0.827475106997852
Chi-Squared^2 *Pearson-Coeff^2	0.827475106997845
Jefferey-Div *Pearson-Coeff^2	0.827474709703959
Jefferey-Div *D2z^2	0.827474709703957
Kulczynski1 *AFd^2	0.827466654068546
AFd *Kulczynski1	0.827461727556745
Kulczynski1	0.827456794532265
N2rrc *Jensen-Shannon^2	0.827453271612583
N2rrc *Kulczynski1^2	0.827418362671753
N2rc *Harmonic-Mean^2	0.827404402200091
D2z *K-Div^2	0.827393856594017
Pearson-Coeff *K-Div^2	0.827393856594011
Manhattan *Pearson-Coeff^2	0.827348111322774
Manhattan *D2z^2	0.827348111322758
Normalized-Vectors^2 *Harmonic-Mean^2	0.827309284285274
Kulczynski1^2 *N2rrc^2	0.827290747354722
K-Div *Pearson-Coeff^2	0.827283048562674
K-Div *D2z^2	0.827283048562669
Canberra *N2rc^2	0.827263868914277
D2z *Normalized-Vectors^2	0.827241044620804
Pearson-Coeff *Normalized-Vectors^2	0.827241044620796
K-Div^2 *N2rrc^2	0.827220472996023
Normalized-Vectors *Jensen-Shannon	0.827215124032333
Harmonic-Mean^2 *N2rc^2	0.827180918165778
Normalized-Vectors^2 *N2rc^2	0.82716541380364
SimMM *Normalized-Vectors^2	0.827142980467901
Jensen-Shannon^2 *N2rc^2	0.827142113614311
Normalized-Vectors^2 *K-Div^2	0.827108426723803
Chi-Squared^2 *N2rc^2	0.827107674077858
N2rc *Jensen-Shannon^2	0.827076563292734
Jefferey-Div *Kulczynski2	0.827074381865351
Jefferey-Div^2 *N2rc^2	0.827044598864656
Chi-Squared *N2r^2	0.82704456818868
Kulczynski2 *N2rc^2	0.82703024646234
KL-Cond *Normalized-Vectors^2	0.827023380988369
Manhattan *N2rc^2	0.826958138667507
Kulczynski2 *Jensen-Shannon	0.82694936469582
N2rrc *Jefferey-Div^2	0.826922474385141
Intersection *Kulczynski1	0.826888902460949
Harmonic-Mean *Kulczynski2	0.826831526571821
Normalized-Vectors *Jefferey-Div	0.82679296435729
Normalized-Vectors *K-Div	0.826682527440731
RRE-k-r *Normalized-Vectors^2	0.826675363889039
N2rc *Jefferey-Div^2	0.826641960580602
Chi-Squared *Harmonic-Mean	0.826621935070794
Squared-Chord^2 *N2rrc^2	0.826592151766185
Squared-Chord^2 *D2z^2	0.826555677622905
Pearson-Coeff^2 *Squared-Chord^2	0.826555677622899
Manhattan *Normalized-Vectors	0.826520834333116
Chi-Squared *Jensen-Shannon	0.826495188653696
Chi-Squared^2 *Normalized-Vectors^2	0.826494299721633
K-Div *Kulczynski2	0.826486872843305
Harmonic-Mean^2 *AFd^2	0.826415870545067
AFd *Harmonic-Mean^2	0.826412614403078
Harmonic-Mean^2	0.826409355750405
N2rrc *K-Div^2	0.826392587974972
Harmonic-Mean *Kulczynski1	0.826356467500421
Chi-Squared *Jefferey-Div	0.826356273792125
Kulczynski1 *Jensen-Shannon	0.826335105970466
K-Div^2 *N2rc^2	0.826334241817733
Jefferey-Div *Kulczynski1	0.826313193500052
SimMM *Kulczynski2	0.82627842263565
N2rc *Kulczynski1^2	0.826275682136397
Harmonic-Mean *Jensen-Shannon	0.826239405241697
Normalized-Vectors^2 *N2rrc^2	0.826128348146777
Normalized-Vectors^2 *Squared-Chord^2	0.826123439748884
AFd^2 *Jensen-Shannon^2	0.826057033751404
AFd *Jensen-Shannon^2	0.82605354095858
Jensen-Shannon^2	0.826050045443576
Harmonic-Mean *Jefferey-Div	0.826047507941896
N2rc *K-Div^2	0.825997674705322
Kulczynski1 *N2rrc^2	0.825990948540842
Chi-Squared *K-Div	0.825979655644871
Kulczynski1 *N2rc^2	0.825971729418846
Normalized-Vectors^2 *Spearman^2	0.825967026127639
K-Div *Kulczynski1	0.825837655353387
Jefferey-Div *Jensen-Shannon	0.825836051843264
Pearson-Coeff *Kulczynski1^2	0.825811353400117
D2z *Kulczynski1^2	0.825811353400103
Spearman *D2z^2	0.82577672067226
Spearman *Pearson-Coeff^2	0.825776720672241
Harmonic-Mean *K-Div	0.825753951071199
Manhattan *Spearman	0.825712835306826
KL-Cond *Intersection	0.825696986234694
Chi-Squared *N2r	0.825627582289349
Manhattan *Squared-Chord	0.825611672338738
Jefferey-Div^2 *AFd^2	0.825604429906851
Squared-Chord^2 *N2rc^2	0.825602661277202
AFd *Jefferey-Div^2	0.825600645797786
Manhattan *Normalized-Vectors^2	0.825597238677082
Jefferey-Div^2	0.825596858694965
K-Div *Jensen-Shannon	0.825561068899128
Pearson-Coeff^2 *Spearman^2	0.825515956853028
D2z^2 *Spearman^2	0.825515956853015
Jefferey-Div *Canberra	0.825514848301595
KL-Cond *D2z^2	0.825454231427197
KL-Cond *Pearson-Coeff^2	0.825454231427194
Kulczynski1 *N2rrc	0.825449338495913
Normalized-Vectors *D2z^2	0.825446790766422
Normalized-Vectors *Pearson-Coeff^2	0.825446790766415
N2r *Intersection^2	0.825409000619728
Canberra *Jensen-Shannon	0.825407267594188
Jefferey-Div *K-Div	0.825343057515533
Harmonic-Mean *Canberra	0.825311228153918
Spearman^2 *N2r^2	0.825276483589927
Chi-Squared *AFd^2	0.825269289635535
Chi-Squared *AFd	0.825262779305651
Chi-Squared	0.825256260170269
Pearson-Coeff^2 *N2rc^2	0.825239361687631
D2z^2 *N2rc^2	0.825239361687601
Kulczynski1 *Kulczynski2	0.825218590704107
RRE-k-r *D2z^2	0.82514297059769
RRE-k-r *Pearson-Coeff^2	0.825142970597683
Jaccard *N2r^2	0.825105368620124
Mismatch *N2r^2	0.825105368620124
Chi-Squared *N2rc^2	0.825089969375816
Normalized-Vectors *Kulczynski1^2	0.825072143049271
N2rrc *Intersection^2	0.825031064794536
K-Div *Canberra	0.824929960565868
K-Div^2 *AFd^2	0.824919190934568
Normalized-Vectors^2 *SimMM^2	0.824919086977815
AFd *K-Div^2	0.824915901346254
K-Div^2	0.824912608937349
Squared-Chord *D2z	0.824900385210499
Pearson-Coeff *Squared-Chord	0.824900385210495
Harmonic-Mean *Pearson-Coeff	0.824890467784442
Harmonic-Mean *D2z	0.824890467783714
Pearson-Coeff^2 *SimMM^2	0.824884565634447
D2z^2 *SimMM^2	0.82488456563443
Chi-Squared *Kulczynski1	0.824873594954706
Intersection *RRE-k-r	0.82483307381448
N2r *Normalized-Vectors^2	0.824796874096391
Normalized-Vectors *Squared-Chord^2	0.824787820763599
KL-Cond^2 *N2r^2	0.824731493145877
SimMM^2 *N2r^2	0.82470326398599
SimMM *D2z^2	0.824629972882001
SimMM *Pearson-Coeff^2	0.824629972882
Pearson-Coeff^2 *N2r^2	0.824606266742833
D2z^2 *N2r^2	0.824606266742124
Kulczynski1 *N2rc	0.82460006472004
Pearson-Coeff *Squared-Chord^2	0.824570086352544
D2z *Squared-Chord^2	0.824570086352542
Jefferey-Div *Jefferey-Div^2	0.824552465157229
N2rc *Normalized-Vectors^2	0.824539115540765
Jensen-Shannon *Jefferey-Div^2	0.824534250015213
Harmonic-Mean *Jefferey-Div^2	0.824517793024462
Jefferey-Div *Jensen-Shannon^2	0.824503009213789
Jensen-Shannon *Jensen-Shannon^2	0.824459225079375
Jefferey-Div *Harmonic-Mean^2	0.824436746565391
Harmonic-Mean *Jensen-Shannon^2	0.824420089718531
Chi-Squared^2 *AFd^2	0.82441497905419
AFd *Chi-Squared^2	0.824412050743113
Chi-Squared^2	0.824409120490151
Jensen-Shannon *Harmonic-Mean^2	0.824371073511886
Intersection^2 *N2r^2	0.824357649417737
D2z *Jensen-Shannon	0.824349441930299
Pearson-Coeff *Jensen-Shannon	0.824349441930286
Kulczynski1^2 *N2rc^2	0.824320573023245
Manhattan *Chi-Squared	0.824317429679809
Harmonic-Mean *Harmonic-Mean^2	0.824312498583823
N2r *Squared-Chord^2	0.824292967898524
AFd^2 *Kulczynski1^2	0.824210130971509
AFd *Kulczynski1^2	0.824207950516808
Kulczynski1^2	0.824205768670036
Harmonic-Mean *AFd^2	0.824200897921048
K-Div *Jefferey-Div^2	0.82419920718459
SimMM *Canberra	0.824195269878149
Harmonic-Mean *AFd	0.824193384026039
Harmonic-Mean	0.824185858813342
K-Div *Jensen-Shannon^2	0.824134173920763
Chi-Squared *N2rrc^2	0.824089097866511
K-Div *Harmonic-Mean^2	0.824054712121001
Intersection *Jefferey-Div^2	0.824011925357889
Chi-Squared *Canberra	0.82395791116487
Harmonic-Mean *Squared-Chord	0.823939020025758
KL-Cond *Kulczynski2	0.823933896034455
Manhattan *SimMM	0.823921202396579
Chi-Squared *Jefferey-Div^2	0.823885497821347
D2z^2 *Kulczynski1^2	0.823806086009225
Pearson-Coeff^2 *Kulczynski1^2	0.823806086009211
Squared-Chord *N2r^2	0.823782231645716
Jefferey-Div *K-Div^2	0.823767825915139
SimMM *Kulczynski1	0.823759499033145
N2rc *Intersection^2	0.823754487872753
Jensen-Shannon *K-Div^2	0.823735722755373
Chi-Squared *Jensen-Shannon^2	0.823722254757995
Jefferey-Div *Pearson-Coeff	0.823717072697022
Jefferey-Div *D2z	0.823717072697002
Harmonic-Mean *K-Div^2	0.823706735450264
K-Div *Pearson-Coeff	0.823702481508272
K-Div *D2z	0.823702481508251
Spearman^2 *N2rrc^2	0.823697262809409
Squared-Chord *Jensen-Shannon	0.823648083196884
N2rc *Squared-Chord^2	0.823639811257698
SimMM^2 *N2rc^2	0.823636313822896
N2rrc *Normalized-Vectors^2	0.823635397264308
Spearman^2 *N2rc^2	0.823632705253778
Intersection *Spearman^2	0.82361442279194
Chi-Squared *Harmonic-Mean^2	0.823562252569286
Jensen-Shannon *AFd^2	0.823538140518546
AFd *Jensen-Shannon	0.82353011291767
Normalized-Vectors *SimMM^2	0.823525817594819
Jensen-Shannon	0.823522073109589
Jaccard *N2rrc^2	0.823510486649737
Mismatch *N2rrc^2	0.823510486649737
Intersection *Jensen-Shannon^2	0.823503177218027
N2rrc *Squared-Chord^2	0.823490753249853
SimMM^2 *N2rrc^2	0.823483096970887
KL-Cond^2 *N2rrc^2	0.823412094613254
Normalized-Vectors *Spearman^2	0.823396370244728
Pearson-Coeff *Pearson-Coeff^2	0.823351547992884
D2z *D2z^2	0.823351547992884
Pearson-Coeff *D2z^2	0.823351547992879
D2z *Pearson-Coeff^2	0.823351547992871
Jefferey-Div *Squared-Chord	0.823321440409514
Intersection^2 *N2rrc^2	0.82330944567248
D2z^2 *N2rrc^2	0.823297274109407
Pearson-Coeff^2 *N2rrc^2	0.823297274109407
Intersection *Canberra	0.823292199636404
Intersection^2 *AFd^2	0.82327993496916
AFd *Intersection^2	0.823278786829504
Intersection^2	0.8232776379464
K-Div *K-Div^2	0.823259945680446
Manhattan *Jefferey-Div	0.823193513521763
Spearman *Canberra	0.82317329845334
Jaccard *N2r	0.823158906502793
Mismatch *N2r	0.823158906502793
RRE-k-r *Kulczynski2	0.823148012840032
SimMM *Harmonic-Mean^2	0.823110580614818
SimMM *Jensen-Shannon^2	0.823069169224189
Normalized-Vectors *KL-Cond	0.823065285406474
Manhattan *Jensen-Shannon	0.823060739212948
K-Div *Squared-Chord	0.82304984989782
N2r *Canberra^2	0.82304219993295
KL-Cond^2 *D2z^2	0.823036679088268
Pearson-Coeff^2 *KL-Cond^2	0.823036679087571
Intersection *Harmonic-Mean^2	0.823034917548744
Chi-Squared *K-Div^2	0.82302625320712
Squared-Chord *Canberra	0.823021213463893
Squared-Chord *N2rc^2	0.823013799721398
SimMM *Jefferey-Div^2	0.82298915318652
Intersection *K-Div^2	0.822949521037811
Manhattan *Harmonic-Mean	0.822932207141347
Spearman *Harmonic-Mean^2	0.822897251181276
Normalized-Vectors *Spearman	0.822855579116455
Squared-Chord *Jefferey-Div^2	0.822851766358348
Squared-Chord *Jensen-Shannon^2	0.82284167141976
Spearman *Jensen-Shannon^2	0.822835921556337
Chi-Squared *SimMM	0.822820255788931
Harmonic-Mean *N2r^2	0.822816558153323
Kulczynski1 *Jefferey-Div^2	0.822816184466759
Squared-Chord *Harmonic-Mean^2	0.822813534667991
K-Div *AFd^2	0.822798312882841
K-Div *AFd	0.822790830433612
D2z *SimMM^2	0.82278427927787
Pearson-Coeff *SimMM^2	0.822784279277865
K-Div	0.822783335308728
Normalized-Vectors^2 *AFd^2	0.822775085443909
Jefferey-Div *AFd^2	0.822771819480592
AFd *Normalized-Vectors^2	0.82277058673237
Normalized-Vectors^2	0.822766084965119
Jefferey-Div *AFd	0.822763164024183
Canberra^2 *N2r^2	0.822757429012929
Jefferey-Div	0.822754495227201
Spearman *Jefferey-Div^2	0.822736566284039
Intersection *SimMM^2	0.822710475260119
KL-Cond^2 *N2rc^2	0.822701430311706
Chi-Squared *N2rrc	0.822683172030087
Squared-Chord *Kulczynski1	0.822649196361307
