Statistics	R_squared_coefficient
KL-Cond *Lengthd^2	0.965486856336788
D2s *Lengthd^2	0.964605925873969
Harmonic-Mean *EMD^2	0.964523562227267
Jensen-Shannon *EMD^2	0.96429872801783
Squared-Chord *Lengthd^2	0.964246382484933
Chi-Squared *EMD	0.964206095553898
Jefferey-Div *EMD^2	0.963874558997669
K-Div *EMD^2	0.963658156108378
EMD *Kulczynski1	0.963436707695698
SimMM *Lengthd	0.963255959726172
EMD *Pearson-Coeff^2	0.963222806139414
EMD *D2z^2	0.963222806139392
Normalized-Vectors *Lengthd^2	0.963112532539757
D2z^2 *Lengthd^2	0.963059964297105
Pearson-Coeff^2 *Lengthd^2	0.963059964297097
Squared-Chord *EMD	0.963047785685452
EMD *N2rc^2	0.962895724568283
Manhattan *Lengthd	0.962707186550035
Normalized-Vectors^2 *Lengthd^2	0.962472899749821
EMD *Normalized-Vectors^2	0.9623846257535
Pearson-Coeff *Lengthd^2	0.962339586669309
D2z *Lengthd^2	0.962339586669295
Lengthd *D2-star	0.962293148658715
Lengthd *Canberra	0.961759582836056
Similarity-ratio *N2rrc	0.961668875201229
EMD *Similarity-ratio^2	0.961159711946926
Lengthd *Similarity-ratio^2	0.960859339784162
Lengthd *N2r	0.960729338371776
Normalized-Vectors *N2rrc	0.960664553352454
Similarity-ratio *N2r	0.960612281841138
Intersection *EMD^2	0.960547964514832
Lengthd^2 *N2rc^2	0.960186983752497
Manhattan *Lengthd^2	0.959968658938325
Canberra *Lengthd^2	0.95960559546083
Kulczynski2 *EMD^2	0.959570077457565
Chi-Squared *EMD^2	0.959509803187464
Lengthd *Similarity-ratio	0.959417243374683
Squared-Chord *EMD^2	0.959007484799993
Pearson-Coeff *N2rrc	0.958962556142548
D2z *N2rrc	0.95896255614254
Similarity-ratio *N2rc	0.958807710037301
Kulczynski1 *EMD^2	0.958488761536115
Normalized-Vectors *N2r	0.958397105748614
Normalized-Vectors *Similarity-ratio	0.958367940388095
Lengthd *N2rc	0.958272342270401
D2z *Similarity-ratio	0.957898928153286
Pearson-Coeff *Similarity-ratio	0.957898928153286
N2r *N2rc	0.957767515298453
N2r *N2rrc	0.95772442877445
Normalized-Vectors *N2rc	0.957373184734314
D2-star *Lengthd^2	0.957261857923095
Pearson-Coeff *N2r	0.957070520809244
D2z *N2r	0.957070520809236
Pearson-Coeff *N2rc	0.956287128941035
D2z *N2rc	0.956287128941032
Intersection *AFd^2	0.956275219049521
AFd^2 *N2r^2	0.956229904825872
Manhattan *EMD	0.956169623134485
Intersection *AFd	0.95616356068526
AFd *N2r^2	0.956152454415176
Intersection	0.956081537282432
Normalized-Vectors^2 *AFd^2	0.956072269768886
N2r^2	0.956065409063409
EMD *Canberra	0.956023580767734
D2s *N2rrc	0.95600563956314
AFd *Normalized-Vectors^2	0.955998816051348
EMD^2 *N2rc^2	0.955915978180964
Normalized-Vectors^2	0.955914849982941
Pearson-Coeff^2 *EMD^2	0.955826714183592
D2z^2 *EMD^2	0.955826714183578
Normalized-Vectors *D2z	0.955734655164252
Normalized-Vectors *Pearson-Coeff	0.955734655164238
N2rc *N2rrc	0.955702992029556
AFd^2 *Similarity-ratio^2	0.95569945831059
AFd *Similarity-ratio^2	0.955556418318036
AFd^2 *N2rrc^2	0.955509649797581
AFd *N2rrc^2	0.955433451505151
Similarity-ratio^2	0.95540661582779
N2rrc^2	0.955348815207328
D2-star *N2rrc	0.95516999012069
D2z^2 *AFd^2	0.955134871363419
Pearson-Coeff^2 *AFd^2	0.955134871363419
AFd *D2z^2	0.955058957718826
AFd *Pearson-Coeff^2	0.955058957718825
D2z^2	0.954972909385911
Pearson-Coeff *D2z	0.954972909385896
Pearson-Coeff^2	0.954972909385896
Jefferey-Div *N2rrc	0.954651433865425
K-Div *N2rrc	0.954632621851512
Kulczynski2 *AFd^2	0.954218179239491
Normalized-Vectors^2 *EMD^2	0.95412083366303
D2s *AFd^2	0.954110445616482
AFd *Kulczynski2	0.954092487697949
SimMM *Lengthd^2	0.954068972166967
D2s *N2r	0.954043842236999
Kulczynski2	0.953973368121354
D2s *AFd	0.953851005790946
Jensen-Shannon *N2rrc	0.9538113275757
D2-star *N2r	0.953732150719705
SimMM *N2rrc	0.953639857026812
Lengthd^2 *Similarity-ratio^2	0.953629937186546
D2s	0.953618308715481
Similarity-ratio	0.953521504465883
Harmonic-Mean *N2rrc	0.953049900860305
AFd^2 *N2rc^2	0.952775269735631
AFd *N2rc^2	0.952731839934898
N2rc^2	0.952674036959118
EMD^2 *Similarity-ratio^2	0.95240614206278
AFd *Similarity-ratio	0.952272923775374
Spearman *N2rrc	0.952235540359731
Similarity-ratio *AFd^2	0.951899214264656
SimMM *N2r	0.9517134452904
D2-star *N2rc	0.951499116799198
Jefferey-Div *N2r	0.951492047726245
K-Div *N2r	0.95143140791756
D2s *N2rc	0.951377049526853
EuclideanZ *Lengthd	0.951317878531234
Normalized-Vectors *D2-star	0.951154237386245
Similarity-ratio *D2-star	0.951133252635119
Jefferey-Div *N2rc	0.950737970604549
K-Div *N2rc	0.950704445553656
Jensen-Shannon *N2r	0.950697668863183
Pearson-Coeff *D2-star	0.95063685224894
D2z *D2-star	0.950636852248933
Canberra *EMD^2	0.950615372511698
Jefferey-Div *Similarity-ratio	0.950347088811308
D2s *Similarity-ratio	0.950142973638292
Manhattan *EMD^2	0.95007713498489
K-Div *Similarity-ratio	0.950047514783987
Harmonic-Mean *N2r	0.949975732303511
Lengthd *D2-star^2	0.949873410235101
Lengthd *Jefferey-Div^2	0.949843634675682
Normalized-Vectors	0.949800211699752
Normalized-Vectors *D2s	0.949756154265547
D2z *D2s	0.949749040659992
Pearson-Coeff *D2s	0.949749040659981
SimMM *N2rc	0.949728717381602
Normalized-Vectors *AFd^2	0.949720295862472
Normalized-Vectors *AFd	0.949699072204507
Jensen-Shannon *N2rc	0.949674694579459
Spearman *N2r	0.949499497602603
EuclideanZ *EMD	0.949380531676616
Similarity-ratio *Jensen-Shannon	0.949374277165365
Lengthd *K-Div^2	0.948922668804349
Squared-Chord *N2rrc	0.948787654668539
Harmonic-Mean *N2rc	0.948729783814958
KL-Cond *N2rrc	0.948653107062441
Jefferey-Div *Pearson-Coeff	0.948632876744765
Jefferey-Div *D2z	0.948632876744751
RRE-k-r *N2rrc	0.948555281495254
K-Div *D2z	0.948536904998375
K-Div *Pearson-Coeff	0.948536904998375
Harmonic-Mean *Similarity-ratio	0.948502610231235
N2rc *Lengthd^2	0.948316438306755
Pearson-Coeff *SimMM	0.948221070334286
D2z *SimMM	0.948221070334264
Spearman *N2rc	0.948085533623655
N2r *Lengthd^2	0.948010124933703
Normalized-Vectors *Jefferey-Div	0.947769928018894
Spearman *Similarity-ratio	0.947696690611653
Normalized-Vectors *K-Div	0.947646692498747
Pearson-Coeff *Jensen-Shannon	0.947614671418272
D2z *Jensen-Shannon	0.947614671418265
Chi-Squared *N2rrc	0.947606131944675
EMD *D2-star^2	0.947563395247972
Normalized-Vectors *SimMM	0.94721109930654
SimMM *Similarity-ratio	0.947099128194326
Lengthd *N2rrc	0.946924905359231
Lengthd *Jensen-Shannon^2	0.946923757133229
Normalized-Vectors *Jensen-Shannon	0.946727145316633
Harmonic-Mean *Pearson-Coeff	0.946707576378835
Harmonic-Mean *D2z	0.946707576378828
Spearman *AFd^2	0.946478157726402
Spearman	0.946356650455321
Spearman *AFd	0.946355773571344
D2z *Spearman	0.946128531416762
Pearson-Coeff *Spearman	0.946128531416754
KL-Cond *N2r	0.945890523379804
EuclideanZ *Lengthd^2	0.945828130426345
Normalized-Vectors *Spearman	0.945804525003593
Normalized-Vectors *Harmonic-Mean	0.945801708830846
Harmonic-Mean *AFd^2	0.945773219721193
Harmonic-Mean	0.945740244069946
RRE-k-r *N2r	0.945717136204578
Harmonic-Mean *AFd	0.945699306595418
Jefferey-Div^2 *Lengthd^2	0.945687958650476
Squared-Chord *N2r	0.945617849874282
Lengthd^2 *D2-star^2	0.945546680772724
K-Div^2 *Lengthd^2	0.944770019255361
Kulczynski1 *AFd^2	0.94468446170416
Squared-Chord *N2rc	0.944680736463197
Jensen-Shannon	0.94465822424522
Jensen-Shannon *AFd^2	0.944641438555511
AFd *Jensen-Shannon	0.944581791301428
AFd *Kulczynski1	0.944533391353168
K-Div	0.94446122332877
Chi-Squared *N2r	0.944461104692099
Kulczynski1	0.944432868713324
Lengthd *Harmonic-Mean^2	0.944333568753161
K-Div *AFd^2	0.944251904908199
Chi-Squared *AFd^2	0.94424630765413
K-Div *AFd	0.944246166257578
Chi-Squared *AFd	0.944139298872961
Chi-Squared	0.944121584132172
Jefferey-Div *D2-star	0.944082053743682
KL-Cond *N2rc	0.944039948285827
Kulczynski1 *N2rrc	0.944024092727407
Lengthd *Spearman^2	0.943878855700098
K-Div *D2-star	0.943877317913739
RRE-k-r *N2rc	0.943855424888248
Lengthd *SimMM^2	0.943818702003128
RRE-k-r *AFd^2	0.943504989511043
RRE-k-r *AFd	0.943243109013822
Jefferey-Div	0.943239821379108
Jefferey-Div *AFd^2	0.943158814349682
Squared-Chord *Similarity-ratio	0.943157934647181
Jefferey-Div *AFd	0.94311796208198
Chi-Squared *N2rc	0.943039977190551
RRE-k-r	0.943013864518006
Jensen-Shannon *D2-star	0.943009662280235
Intersection *N2rrc	0.942968103806387
KL-Cond *Similarity-ratio	0.94282804962644
EMD *Jefferey-Div^2	0.942789429491998
RRE-k-r *Similarity-ratio	0.94276563319048
D2z *AFd^2	0.942730089998155
Pearson-Coeff *AFd^2	0.942730089998154
Lengthd^2 *Jensen-Shannon^2	0.942597086615271
Pearson-Coeff *AFd	0.942565799276148
D2z *AFd	0.942565799276141
N2r *N2rrc^2	0.94253818821337
SimMM *D2-star	0.942535551360277
Squared-Chord *D2z	0.942534996420869
Pearson-Coeff *Squared-Chord	0.942534996420862
Manhattan *AFd^2	0.942493480084686
D2z	0.942452423078053
Pearson-Coeff	0.942452423078038
N2rrc *N2rrc^2	0.942415150362505
Manhattan *AFd	0.942317588676334
Similarity-ratio *N2rrc^2	0.942227993981821
Manhattan	0.942123125815228
Pearson-Coeff *KL-Cond	0.942108151577283
KL-Cond *D2z	0.942108151577276
Harmonic-Mean *D2-star	0.942051931331104
EMD *K-Div^2	0.942030235438621
Pearson-Coeff *RRE-k-r	0.941917079882756
RRE-k-r *D2z	0.941917079882734
Chi-Squared *Similarity-ratio	0.941856722360849
N2rrc *N2r^2	0.94185450083682
SimMM	0.941828376081568
D2s *D2-star	0.941818262996634
EuclideanZ *AFd^2	0.941737201452095
Jefferey-Div *D2s	0.941660387799306
SimMM *AFd^2	0.941620148636924
SimMM *AFd	0.941569736126653
EuclideanZ *AFd	0.941524941477591
Normalized-Vectors *Squared-Chord	0.941473076007458
AFd^2 *D2-star^2	0.941384408583465
K-Div *D2s	0.941369223718734
EuclideanZ	0.941288122193292
AFd *D2-star^2	0.941223568547183
KL-Cond *AFd^2	0.941181526189556
Kulczynski1 *N2r	0.941144978339159
Normalized-Vectors *KL-Cond	0.941095665272907
EuclideanZ *EMD^2	0.941094548349759
Normalized-Vectors *RRE-k-r	0.941071066526376
D2-star^2	0.941020772702269
Lengthd *D2s^2	0.94097964377104
KL-Cond *AFd	0.940945115798625
Chi-Squared *D2z	0.940941906385955
Chi-Squared *Pearson-Coeff	0.94094190638594
Canberra *AFd^2	0.940916714697144
Squared-Chord *AFd^2	0.940905152239954
Squared-Chord	0.940855665154769
Squared-Chord *AFd	0.940814059323154
KL-Cond	0.940771927535813
Spearman *D2-star	0.940746294623069
AFd *Canberra	0.940726131723873
Intersection *N2r	0.940723767191679
EMD^2 *D2-star^2	0.940522345365526
Canberra	0.940487336289992
D2s *Jensen-Shannon	0.940395459702087
N2r *N2r^2	0.940324372975291
Kulczynski2 *N2rrc	0.940301342897702
EMD *SimMM^2	0.940301304639171
Similarity-ratio *N2r^2	0.940299682154231
SimMM *D2s	0.9399418223788
Harmonic-Mean^2 *Lengthd^2	0.939864923082512
Chi-Squared *Normalized-Vectors	0.939851316148299
EMD *Jensen-Shannon^2	0.939838635027562
Spearman^2 *Lengthd^2	0.939782650823365
SimMM^2 *Lengthd^2	0.939574445194989
Harmonic-Mean *D2s	0.939285580651112
D2s^2 *AFd^2	0.939121902944133
Kulczynski1 *N2rc	0.939046314028625
AFd *D2s^2	0.939030303584512
Similarity-ratio *Lengthd^2	0.939000634872984
Jaccard *Lengthd	0.938957356272472
Lengthd *Mismatch	0.938957356272472
D2s^2	0.938903567163807
Normalized-Vectors *N2rrc^2	0.938411681710847
D2z *N2rrc^2	0.93840119128975
Pearson-Coeff *N2rrc^2	0.93840119128975
Kulczynski2 *N2r	0.938107859723883
Spearman *D2s	0.93805239810813
Jaccard *Lengthd^2	0.938025069689433
Mismatch *Lengthd^2	0.938025069689433
Jefferey-Div *SimMM	0.937892099884891
EMD *Spearman^2	0.937844010212361
Kulczynski1 *Similarity-ratio	0.9377769595113
D2-star *AFd^2	0.937759370396055
Jefferey-Div^2 *AFd^2	0.937703712928797
AFd *Jefferey-Div^2	0.937621905672976
K-Div *SimMM	0.937536750014115
Jefferey-Div^2	0.937525636602615
Squared-Chord *D2-star	0.937498480493058
AFd *D2-star	0.937347122415172
Jefferey-Div *K-Div	0.937306647688146
EMD *Harmonic-Mean^2	0.937239513073827
Pearson-Coeff *Kulczynski1	0.937212594406973
D2z *Kulczynski1	0.937212594406966
K-Div^2 *AFd^2	0.937157943054222
AFd *K-Div^2	0.937073274905781
D2-star	0.937010464294826
K-Div^2	0.93696986395336
KL-Cond *D2-star	0.936893823263173
SimMM *Jensen-Shannon	0.936880066584618
Intersection *N2rc	0.936821101829956
N2rc *N2rrc^2	0.936809518715518
N2rc	0.936793067332865
N2rrc *Similarity-ratio^2	0.936701431831605
AFd *N2rc	0.936640188900433
EMD *D2s^2	0.936610573229794
N2rc *AFd^2	0.936605430489198
Jefferey-Div *Jensen-Shannon	0.936521752526226
N2rc *N2r^2	0.936411829874995
RRE-k-r *D2-star	0.93637869273503
Jefferey-Div *Spearman	0.936346116272549
K-Div *Jensen-Shannon	0.93630033811503
D2z *N2r^2	0.936145172127569
Pearson-Coeff *N2r^2	0.936145172127562
Normalized-Vectors *Kulczynski1	0.936109053440408
K-Div *Spearman	0.936086411877191
Normalized-Vectors *N2r^2	0.936026807113256
Harmonic-Mean *SimMM	0.935981212382303
Chi-Squared *D2-star	0.935847976137541
SimMM *Spearman	0.935708516678258
AFd^2 *Jensen-Shannon^2	0.935636427093639
Intersection *Similarity-ratio	0.935631782531432
Harmonic-Mean *Jefferey-Div	0.93563136850966
AFd *Jensen-Shannon^2	0.935561268291636
Lengthd^2 *D2s^2	0.935508078369228
Pearson-Coeff *Intersection	0.935502196046101
Intersection *D2z	0.935502196046101
Jensen-Shannon^2	0.93547238662971
Harmonic-Mean *K-Div	0.935408273162891
N2r *Similarity-ratio^2	0.935298071268188
Spearman *Jensen-Shannon	0.935246372451024
EMD *Jaccard	0.934762473964195
EMD *Mismatch	0.934762473964195
Jefferey-Div^2 *EMD^2	0.934672462603598
Harmonic-Mean *Jensen-Shannon	0.934545177290008
Normalized-Vectors *Intersection	0.934289748916987
Harmonic-Mean *Spearman	0.934278806650703
Squared-Chord *D2s	0.934172685341504
SimMM^2 *AFd^2	0.934170890840351
KL-Cond *D2s	0.934125327593974
Kulczynski2 *N2rc	0.934067433457063
Lengthd *KL-Cond^2	0.934052215978066
AFd *SimMM^2	0.934028707404086
K-Div^2 *EMD^2	0.933875836767894
SimMM^2	0.933837589045441
Spearman^2 *AFd^2	0.933770492777727
D2-star *N2rrc^2	0.933757102226909
Harmonic-Mean^2 *AFd^2	0.933741021359258
AFd *Spearman^2	0.933682564909826
AFd *Harmonic-Mean^2	0.933671137342538
RRE-k-r *D2s	0.933604804904102
Harmonic-Mean^2	0.933588145131911
Spearman^2	0.933562335245655
N2r	0.933534988314792
Kulczynski2 *Similarity-ratio	0.933462698090688
Manhattan *N2rrc	0.933374688733337
AFd *N2r	0.933171822183622
SimMM^2 *EMD^2	0.933146145318918
Lengthd *RRE-k-r^2	0.933132034298967
N2r *AFd^2	0.933084531474045
N2rrc *Lengthd^2	0.932973783310126
Pearson-Coeff *Kulczynski2	0.932850909047309
D2z *Kulczynski2	0.932850909047309
Lengthd *Squared-Chord^2	0.932846190114942
Canberra *N2rrc	0.932636053658282
Chi-Squared *D2s	0.932419148475833
N2rrc *D2z^2	0.932120892539781
N2rrc *Pearson-Coeff^2	0.932120892539773
D2-star *N2r^2	0.931881252574593
Kulczynski1 *D2-star	0.931780068001407
Normalized-Vectors *Kulczynski2	0.931706727502056
N2rrc *Normalized-Vectors^2	0.931598560958112
EMD^2 *Jensen-Shannon^2	0.931483683557542
Euclidean *Lengthd	0.931450223577835
Jefferey-Div *KL-Cond	0.931272939193965
Jefferey-Div *RRE-k-r	0.931205650844614
Jefferey-Div *Squared-Chord	0.931058521244257
K-Div *KL-Cond	0.930986456271688
K-Div *RRE-k-r	0.930898524280108
Manhattan *N2r	0.930888925150145
N2r *D2z^2	0.930765258720226
N2r *Pearson-Coeff^2	0.93076525872021
K-Div *Squared-Chord	0.930740855943444
Squared-Chord *SimMM	0.930735866509861
SimMM *N2rrc^2	0.930587747647938
D2s *N2rrc^2	0.930492567862449
Jefferey-Div *N2rrc^2	0.930246581725166
RRE-k-r *SimMM	0.930227348959683
Jaccard *EMD^2	0.930200515242298
Mismatch *EMD^2	0.930200515242298
Canberra *N2r	0.930198692739534
KL-Cond *Jensen-Shannon	0.930174028355954
K-Div *N2rrc^2	0.930167530764955
N2r *N2rc^2	0.930140325747838
N2rrc *N2rc^2	0.930096214838514
N2r *Normalized-Vectors^2	0.930093959668981
RRE-k-r *Jensen-Shannon	0.930078258782712
Squared-Chord *Jensen-Shannon	0.930026277693685
KL-Cond *SimMM	0.929867535435996
KL-Cond^2 *Lengthd^2	0.92982406265645
EMD^2 *Spearman^2	0.929804364308258
N2rc *Similarity-ratio^2	0.929618697588763
Chi-Squared *Jefferey-Div	0.929496382772294
Chi-Squared *SimMM	0.929481663074748
KL-Cond *Spearman	0.929478205275984
Intersection *D2-star	0.929344848901513
Squared-Chord *Spearman	0.929209920242803
Harmonic-Mean *KL-Cond	0.929206373535637
Chi-Squared *K-Div	0.929191917019694
RRE-k-r *Spearman	0.929123922433563
Harmonic-Mean *Squared-Chord	0.92911536287342
Harmonic-Mean *RRE-k-r	0.929087146801975
D2z *Similarity-ratio^2	0.928913139058791
Pearson-Coeff *Similarity-ratio^2	0.928913139058783
Squared-Chord^2 *Lengthd^2	0.928908586865483
Lengthd *Chi-Squared^2	0.928857260353557
RRE-k-r^2 *Lengthd^2	0.928821422655396
Jensen-Shannon *N2rrc^2	0.928737384478398
Harmonic-Mean^2 *EMD^2	0.928701303780749
Chi-Squared *Jensen-Shannon	0.928375652220643
D2s *N2r^2	0.928339223381621
Similarity-ratio *D2z^2	0.928328120735953
Similarity-ratio *Pearson-Coeff^2	0.928328120735952
SimMM *N2r^2	0.928327620947613
D2s *Kulczynski1	0.928197311312907
Euclidean *Lengthd^2	0.928074563828902
EMD *KL-Cond^2	0.928064977414886
Similarity-ratio *N2rc^2	0.927990156854983
Normalized-Vectors *Similarity-ratio^2	0.927849466456187
Jefferey-Div *N2r^2	0.927748270307515
Chi-Squared *Spearman	0.927741880982487
K-Div *N2r^2	0.927655641407269
Spearman *N2rrc^2	0.927649026221088
Harmonic-Mean *N2rrc^2	0.927435095988659
Chi-Squared *Harmonic-Mean	0.927392426543661
Manhattan *N2rc	0.927268726558025
Euclidean *EMD	0.927185102052344
EMD *RRE-k-r^2	0.927128095907044
Canberra *N2rc	0.926982946564449
EMD *Squared-Chord^2	0.926975001780715
Kulczynski2 *D2-star	0.926926675421806
Similarity-ratio *Normalized-Vectors^2	0.926860780618929
EMD^2 *D2s^2	0.926676690010763
Hellinger *Lengthd	0.9263552232834
Jensen-Shannon *N2r^2	0.926275936929641
Manhattan *Similarity-ratio	0.926240445653247
Manhattan *Pearson-Coeff	0.925932610533743
Manhattan *D2z	0.925932610533736
Canberra *Similarity-ratio	0.925905514436095
Jefferey-Div *Kulczynski1	0.925899457413368
SimMM *Kulczynski1	0.925622106780975
Pearson-Coeff *Canberra	0.92561150189612
D2z *Canberra	0.925611501896113
K-Div *Kulczynski1	0.925580539920059
Similarity-ratio *Similarity-ratio^2	0.925546779852113
Spearman *N2r^2	0.92532907033817
Intersection *D2s	0.925176987544775
Harmonic-Mean *N2r^2	0.92500599396221
N2rc *Pearson-Coeff^2	0.92500377567104
N2rc *D2z^2	0.925003775671019
Kulczynski1 *Jensen-Shannon	0.924719837673252
Pearson-Coeff *Pearson-Coeff^2	0.924653577047781
D2z *Pearson-Coeff^2	0.924653577047774
Pearson-Coeff *D2z^2	0.924653577047767
D2z *D2z^2	0.92465357704776
Squared-Chord *KL-Cond	0.924628815844547
Manhattan *Normalized-Vectors	0.924606314161546
Normalized-Vectors *Canberra	0.924492832344595
Chi-Squared^2 *Lengthd^2	0.924465303220339
Jefferey-Div *Intersection	0.924411135913829
Squared-Chord *RRE-k-r	0.924376891434411
Pearson-Coeff *N2rc^2	0.924328848904522
D2z *N2rc^2	0.924328848904508
Hellinger *EMD	0.92432619794396
N2rc *Normalized-Vectors^2	0.924290145870888
Normalized-Vectors *Pearson-Coeff^2	0.924280882491004
Normalized-Vectors *D2z^2	0.924280882491
Squared-Chord^2 *AFd^2	0.924224052433545
AFd *Squared-Chord^2	0.924138669510138
KL-Cond^2 *AFd^2	0.924116162239836
K-Div *Intersection	0.924081847150872
Squared-Chord^2	0.924026041276513
Normalized-Vectors *N2rc^2	0.924012189476527
AFd *KL-Cond^2	0.924011640852077
RRE-k-r^2 *AFd^2	0.92396183420819
Spearman *Kulczynski1	0.923950311300932
KL-Cond *RRE-k-r	0.923939083625672
N2rrc	0.923918516868019
KL-Cond^2	0.923870631865826
AFd *RRE-k-r^2	0.923850459719724
Squared-Chord *N2rrc^2	0.923828975432407
Pearson-Coeff *Normalized-Vectors^2	0.923791172154111
D2z *Normalized-Vectors^2	0.923791172154104
RRE-k-r^2	0.923695647256119
Harmonic-Mean *Kulczynski1	0.923688832221405
AFd *N2rrc	0.923548008222875
N2rrc *AFd^2	0.923448736022618
Intersection *SimMM	0.92331612463683
EuclideanZ *N2rrc	0.923160666762088
Normalized-Vectors *Normalized-Vectors^2	0.923144186767156
KL-Cond *N2rrc^2	0.923015929642521
Intersection *Jensen-Shannon	0.923014746625444
Chi-Squared *KL-Cond	0.922977461804078
D2s *Kulczynski2	0.922841474738517
N2rc *N2rc^2	0.922734449451973
Chi-Squared *RRE-k-r	0.922685460024746
EMD *Chi-Squared^2	0.922657309771163
RRE-k-r *N2rrc^2	0.922646694943869
Hellinger *Lengthd^2	0.922644266777928
Chi-Squared *Squared-Chord	0.922631649693055
Intersection *Spearman	0.922210224160928
Jefferey-Div *Kulczynski2	0.921985627614166
D2-star *Similarity-ratio^2	0.921854212007942
Harmonic-Mean *Intersection	0.921805911449826
K-Div *Kulczynski2	0.921690656794163
EuclideanZ *N2r	0.921557335489663
Squared-Chord *N2r^2	0.921473192937464
Chi-Squared *N2rrc^2	0.921283789313821
SimMM *Kulczynski2	0.921172395669156
Chi-Squared^2 *AFd^2	0.92111040165674
AFd *Chi-Squared^2	0.921037570464374
Chi-Squared^2	0.920941315065714
KL-Cond *N2r^2	0.920690906091863
Kulczynski2 *Jensen-Shannon	0.920573996977272
RRE-k-r *N2r^2	0.920345380479856
Euclidean *EMD^2	0.920175240747956
KL-Cond^2 *EMD^2	0.920130063957761
Manhattan *D2-star	0.92009229674048
Canberra *D2-star	0.919848026615235
Spearman *Kulczynski2	0.919812715490229
Lengthd *Kulczynski1^2	0.919787758622334
N2rrc *D2-star^2	0.919786316712773
Jaccard *AFd^2	0.919611184754381
Mismatch *AFd^2	0.919611184754381
D2-star *D2z^2	0.919490858510775
D2-star *Pearson-Coeff^2	0.919490858510774
Harmonic-Mean *Kulczynski2	0.919353553382664
Jaccard *AFd	0.919314843839892
AFd *Mismatch	0.919314843839892
KL-Cond *Kulczynski1	0.919150069115166
Squared-Chord^2 *EMD^2	0.919115565008349
D2-star *N2rc^2	0.91905288165102
Squared-Chord *Kulczynski1	0.919025348130994
Chi-Squared *N2r^2	0.918972963615467
RRE-k-r^2 *EMD^2	0.918919586553002
Jaccard	0.918901507228127
Mismatch	0.918901507228127
RRE-k-r *Kulczynski1	0.918822395921234
Euclidean *AFd^2	0.918761284380987
Jefferey-Div *Similarity-ratio^2	0.918752453993112
N2r *D2-star^2	0.918656524429687
Hellinger *AFd^2	0.918612537489166
Euclidean *AFd	0.918516382067292
Hellinger *AFd	0.918387632728148
K-Div *Similarity-ratio^2	0.918375940637701
D2-star *Normalized-Vectors^2	0.918327073441866
